"unnamed road"	"unnamed road"
"unnamed road"	"ag. stefanos"
"faliraki"	"ag. stefanos"
"ag. stefanos"	"ag. stefanos"
"via statale 21"	"via unita ditalia 350"
"via statale 21"	"via andrea castelli 4"
"kudrinskaya 1"	"kudrinskaya ploshad 1"
"no. 1 huanghe road"	"5 youth road"
"no.1 building 9 shidai tian street"	"5 youth road"
"no.289 fenglin 1st road"	"5 youth road"
"700 meter west of national park tenorio"	"700 meter west of national park tenorio"
"ruta 702 la fortuna san ramon"	"700 meter west of national park tenorio"
"del liceo katira 1 km al suroeste"	"700 meter west of national park tenorio"
"naramoto 971 1"	"naramoto 971 1"
"the farm house maria serrao val das"	"the farm house maria serrao val das"
"calcada de santo andre"	"the farm house maria serrao val das"
"canada do mar"	"the farm house maria serrao val das"
"urbanizacao vale da telha g93"	"the farm house maria serrao val das"
"pazinska 3e"	"starigradskih zidara 1"
"school street burj area"	"school street burj area"
"damac celestia dubai"	"school street burj area"
"1 6 33 5d akebono"	"1 10 3 2 akebono"
"calle 1 # 3 03"	"27120 cl. 4b"
"calle 20 n 5 an 30"	"27120 cl. 4b"
"27120 cl. 4b"	"27120 cl. 4b"
"671 aero drive ne"	"7012 macleod trail south"
"671 aero drive ne"	"2855 sundridge way ne"
"avenida das mangueiras 1815"	"av. universitaria 408"
"ayres"	"ayres"
"les peras des caizergues"	"ayres"
"njivina i.18"	"stablinac xii 18 f"
"s.p1 km 5.020"	"localita maiorca"
"localita maiorca"	"localita maiorca"
"via praleore 5"	"localita maiorca"
"64 thoppuwa"	"64 thoppuwa"
"22 stary smokovec"	"rekreacna 2"
"rekreacna 2"	"rekreacna 2"
"22 stary smokovec"	"22 stary smokovec"
"22 stary smokovec"	"22 stary smokovec"
"stary smokovec 18095"	"22 stary smokovec"
"horns hill"	"church close"
"church close"	"church close"
"quarter of kosherina"	"ivan vazov 9"
"ivan vazov 9"	"ivan vazov 9"
"441 broad st"	"441 broad st"
"viale unita ditalia 560"	"via aurelia km 154"
"13 avenue du port"	"13 avenue du port"
"plot 5 gerald musoke road"	"berkely road"
"berkely road"	"berkely road"
"le fort de la rade"	"94 rue du casino"
"carrer els terrers 1"	"paseo maritimo rey de espana 63"
"paseo maritimo rey de espana n"	"paseo maritimo rey de espana 63"
"ul. plac wolnosci 2"	"kliczkow 8"
"kliczkow 8"	"kliczkow 8"
"4303 jewell street"	"4802 mission blvd"
"4303 jewell street"	"777 preston street 17d"
"777 preston street 17d"	"777 preston street 17d"
"4303 jewell street"	"2513 la jolla trail"
"frente a centro comercial"	"frente a centro comercial"
"via poveromo n.8"	"via francesco nullo 32"
"2809 woodlawn rd"	"1010 w bond st"
"7599 assembly ln"	"426 palermo"
"playa romana s/n"	"calle barraques 44"
"c/ rioja 41 43"	"calle barraques 44"
"playa romana s/n"	"playa romana s/n"
"playa romana s/n"	"playa romana s/n"
"uc kum tepesi"	"cumhuriyet bulvari no.17"
"ulupinar mah cirali sok no 76"	"cumhuriyet bulvari no.17"
"uc kum tepesi"	"canada caddesi no1 kadriye mahallesi"
"canada caddesi no1 kadriye mahallesi"	"canada caddesi no1 kadriye mahallesi"
"gokyazi mahallesi ataturk caddesi"	"canada caddesi no1 kadriye mahallesi"
"uc kum tepesi"	"belcegiz mah. 224"
"via di badia"	"localita campestri"
"via campania 45"	"localita campestri"
"via di campestri 19"	"localita campestri"
"via di badia"	"via scipione crisanzio 90"
"via chiatamone 6"	"via scipione crisanzio 90"
"via di badia"	"vocabolo bettalunga"
"via corrado gex 79"	"vocabolo bettalunga"
"vocabolo bettalunga"	"vocabolo bettalunga"
"via molinella 20"	"via molinella 20"
"117 s slagel street"	"1010 south freeway i 10 and 22nd"
"2727 w club dr"	"1010 south freeway i 10 and 22nd"
"80 praspekt maserava"	"masherova st. 54/1"
"myasnikova st. 34"	"masherova st. 54/1"
"masherova st. 54/1"	"masherova st. 54/1"
"skiathos port"	"papadiamantis street 39"
"140/1 moo 14 soi kingkeaw 39/3"	"140/1 moo14 kingkeaw rachatheyva bangple 19"
"39 maple street"	"39 maple street"
"via nazionale 763"	"via sforza 40"
"via sforza 40"	"via sforza 40"
"pichlhofstrasse 44"	"zellberg eben 64"
"7 zhao jia bang road"	"xietu road 1077"
"rua rodolfo pimentel 241"	"rua rodolfo pimentel 241"
"312 mansfield road"	"flat b 11 winchester street"
"rue des hauts sarts 24"	"41 place de la republique francaise"
"rue de luniversite 2 6"	"41 place de la republique francaise"
"via lupo protospata 37"	"via lupo protospata 37a"
"staden lane"	"grange apartment"
"staden lane"	"staden lane"
"31 33 bairstow street"	"1 lammermuir court"
"1 lammermuir court"	"1 lammermuir court"
"niriidon kremasti"	"provarma"
"localita fontanelle"	"via milazzo 3"
"kukuljeviceva 15"	"vladimira svalbe 36"
"2m jalan ss 21/58"	"2m jalan ss 21/58"
"sp 19 km 128"	"via s. girardi 21"
"sp 19 km 128"	"via aspromonte"
"viale arberia 64"	"viale arberia 64"
"suncani vrhovi bb"	"24 bulevar mihajla pupina"
"24 bulevar mihajla pupina"	"24 bulevar mihajla pupina"
"miladina pecinara105"	"24 bulevar mihajla pupina"
"44 nachmani st"	"feierberg st 10"
"harav agan 14/33"	"feierberg st 10"
"eilat 8"	"feierberg st 10"
"96 rothschild blvd"	"feierberg st 10"
"4 put vlaka"	"4 put vlaka"
"57536 circle four ln us"	"3150 paradox circle 107"
"800 south kihei road"	"3150 paradox circle 107"
"3131 paradox cir unit 203"	"3150 paradox circle 107"
"3150 paradox circle"	"3150 paradox circle 107"
"mendeleev 17 19 sector 1"	"mendeleev 17 19 sector 1"
"jose manuel balmaceda 365"	"1539 san pablo"
"san pablo 1539 dep 1910"	"1539 san pablo"
"jose manuel balmaceda 365"	"365 av. jose manuel balmaceda"
"palea eo rethimnou irakliou"	"palea eo rethimnou irakliou"
"no address"	"palea eo rethimnou irakliou"
"monis arkadiou 35"	"palea eo rethimnou irakliou"
"8c3jm7 kastellos"	"palea eo rethimnou irakliou"
"yeongbuk myeon"	"yeongbuk myeon"
"sinbuk myeon"	"yeongbuk myeon"
"16 18 ipswich road claydon"	"16 18 ipswich road"
"via bassani 3"	"via bassani 3"
"via picena 196"	"via picena 196"
"harim sk."	"bahcelievler mahallesi ataturk caddesi"
"anafartalar caddesi no783"	"bahcelievler mahallesi ataturk caddesi"
"harim sk."	"madalyon sk."
"kalkan mah."	"madalyon sk."
"madalyon sk."	"madalyon sk."
"king fahd rd"	"king fahd rd"
"14 derb abid allah mouassine"	"14 derb abid allah mouassine"
"jalan cibalok rt 05/03 no. 89"	"jalan cibalok rt 05/03 no. 89"
"1000 south river road"	"67711 30th avenue"
"4 chome 13 6 higashikomagata"	"shintomi 1 14 5"
"2 chome 19 22 kume"	"shintomi 1 14 5"
"9/101 sairee beach moo 1"	"9/101 sairee beach moo 1"
"kilise yakas mevkisi no 27"	"kilise yakas mevkisi no 27"
"yazir mah. olimpos mevkii no25"	"kilise yakas mevkisi no 27"
"jl. pantai iboih"	"jl. raya samarang km 5 mekargalih"
"53/01 on nut 17 yeak 16"	"53/01 on nut 17 yeak 16"
"426/21 soi on nut 8"	"53/01 on nut 17 yeak 16"
"1501 south ocean boulevard"	"101 north ocean drive #421"
"corner cpg east avenue & katipunan st."	"corner cpg east avenue & katipunan st."
"plaza 5 de mayo final ave"	"plaza 5 de mayo final ave"
"benitses"	"benitses"
"viale dei colli 49/d"	"viale dei colli 49/d"
"16 sukhumvit soi 11"	"370 sukhumvit soi 24 95"
"avenida prao palacio 5"	"camino de la vega sn"
"avenida prao palacio 5"	"avenida prao palacio 5"
"stari grad 322"	"stari grad 322"
"2062 bear haven way"	"11500 w 78th street"
"al saada street"	"king hussain street"
"islamic college st."	"king hussain street"
"shanwei shi ma gong jie tian hai street"	"no.1009 pan long new street"
"no.8 zhenjiangbei village tuojiang town"	"no.1009 pan long new street"
"no.1 zhonghua road qin huai district"	"no.1009 pan long new street"
"chang ping district bei qi jia town"	"no.1009 pan long new street"
"shanwei shi ma gong jie tian hai street"	"no 11 ziluolan st huanchang west rd"
"haifu international no.98 fulu road"	"no 11 ziluolan st huanchang west rd"
"no 11 ziluolan st huanchang west rd"	"no 11 ziluolan st huanchang west rd"
"shanwei shi ma gong jie tian hai street"	"unit 104 no 16 dongshajiao road"
"floor 217 bld. b goldman sachs center"	"unit 104 no 16 dongshajiao road"
"no. 18 ximen road"	"unit 104 no 16 dongshajiao road"
"leoforos anavissou"	"leoforos anavissou"
"kastorias"	"leoforos anavissou"
"largo do cruzeiro de sao francisco 12"	"largo do cruzeiro de sao francisco 12"
"santiago del estero 123"	"junin 1280"
"junin 1280"	"junin 1280"
"porras street bo. obrero"	"4 3 arayat street diamond balibago angeles city pa"
"innsbruckerstrasse 52 1"	"kaiserstrasse 7"
"kzoluk mah salim dervisoglu cad"	"kzoluk mah salim dervisoglu cad"
"9/99 moo 2 bophut chaweng"	"44/9 moo 4 chaolao beach"
"27 27/2 mu 8 sakdidej road"	"44/9 moo 4 chaolao beach"
"ss 19 loc ta tempio 41"	"via miramonti 7"
"via bellavista 6"	"viale porto istana"
"via angelo moratti"	"viale porto istana"
"via s. martino 5"	"via dei colli 102"
"48 ruam jai road"	"155/25 phangmuang sai kor rd."
"414 moo 4 bangna trad km 26"	"155/25 phangmuang sai kor rd."
"48 ruam jai road"	"204 ratchadapisek road"
"via delle fornaci 44"	"via luigi boccherini 13"
"via luigi boccherini 13"	"via luigi boccherini 13"
"via delle fornaci 44"	"strada neva 3"
"2661 kekaa drive"	"2661 kekaa drive"
"strahovska 128"	"strahovska 128 prague 11800 czech republic 128"
"puuvalonaukio 1 3 krs."	"puuvalonaukio 1 3 krs."
"9 linton road"	"london road"
"2 8 hanger lane ealing common"	"london road"
"strandparken 65"	"strandparken 65"
"3901 lower honoapiilani road"	"3901 lower honoapiilani road"
"3785 lower honoapiilani road"	"2721 west gulf drive unit 210"
"38406 highway 99"	"2721 west gulf drive unit 210"
"100 crown drive"	"2721 west gulf drive unit 210"
"bahcivan mahallesi besyol mevkisi"	"bahcivan mahallesi besyol mevkisi"
"piazza della signoria 8"	"via della palestra 19"
"4 boardman st"	"4 boardman st"
"25 gorki street"	"25 gorki street"
"tbilisyan hwy"	"25 gorki street"
"agios konstantinos"	"agios konstantinos"
"70 aroonsom rat u thit 200 pee road"	"226 moo 7"
"22617 ventura blvd"	"9031 east 71st street"
"khu pho 5 phu hai mui ne"	"khu pho 5 phu hai mui ne"
"6 clifton road clifton/camps bay"	"6 clifton road clifton/camps bay"
"piazza marina 4"	"via san sebastiano 30"
"19 rue jacques charles guichet"	"19 rue jacques charles guichet"
"78 chemin de kerambigorn"	"26 route des pyrenees"
"26 montee du chateau"	"26 route des pyrenees"
"fort le girard"	"26 route des pyrenees"
"78 chemin de kerambigorn"	"bel air"
"green valley road barangay san jose"	"green valley road barangay san jose"
"corner go tian suy"	"green valley road barangay san jose"
"geterge street kebelle 02"	"geterge street kebelle 02"
"jln. raya bunutan amed beach"	"jl. sukun no.37 jaranan banguntapan"
"road 466 km 8.9 playa montones"	"road 466 km 8.9 playa montones"
"901 panoramic road and 9911 road bo"	"road 466 km 8.9 playa montones"
"ante starcevica 81"	"obrada hrgovica 2a"
"6 6 yoshino machi"	"4 26 enaka ekirara cho"
"2 2 maruyama cho shibuya"	"4 26 enaka ekirara cho"
"asahira 2 46 1 fukujucho"	"4 26 enaka ekirara cho"
"pilemose 19"	"birkemose 104"
"bramsensgardvej 14"	"birkemose 104"
"mill park rd"	"mill park rd"
"9 bovell street"	"lot 36 bovell st"
"h. no. 933 tivai vaddo"	"h. no. 933 tivai vaddo"
"sinjska ulica 6"	"sinjska 6"
"asahidake onsen yukomanbetsu"	"asahidake onsen higashikawa cho kamikawa gun"
"1 2 15 kakyoin aoba ku"	"asahidake onsen higashikawa cho kamikawa gun"
"2 4 16 shimanouchi"	"asahidake onsen higashikawa cho kamikawa gun"
"av. antonio carlos magalhaes 100"	"av. do farol"
"rua dos pinheiros 90"	"av. do farol"
"av. do farol"	"av. do farol"
"av. antonio carlos magalhaes 100"	"r. gaviao 42"
"r. sete de setembro 481"	"r. gaviao 42"
"rua corrupiao 71"	"r. gaviao 42"
"rua das quixabas 474"	"r. gaviao 42"
"3700 kamehameha rd"	"3700 kamehameha rd"
"3700 kamehameha rd"	"3700 kamehameha rd"
"off great east road plot 34a/9"	"off great east road plot 34a/9"
"la torre snandrin llanes"	"calle andrin sn"
"no. 12 13 kaw perusahaan tandop baru"	"12 13 kawasan perusahaan tandop baru"
"brgy. lomboy"	"alona beach"
"via agostino rampone 11"	"via agostino rampone 11"
"via sardegna 29"	"via sardegna 29"
"plot no. 36 railway station raja road"	"plot no. 36 railway station raja road"
"no5 3rd street ganapathy colony"	"plot no. 36 railway station raja road"
"bolagama road ilukgoda rambukkana"	"no 88/1 hingula ganethanna"
"no 35/2"	"no 88/1 hingula ganethanna"
"piazzale guido rey"	"via xxiv maggio 66"
"2 276 imamachi"	"1f nishiumeda first building 6 12 13 fukushima fuk"
"910 1 ashitoku oshima gun"	"8 18 naze asanicho"
"8 18 naze asanicho"	"8 18 naze asanicho"
"910 1 ashitoku oshima gun"	"1 14 1 minato"
"polderstraat 158"	"postelsesteenweg 100 antwerpse kempen"
"postelsesteenweg 100 antwerpse kempen"	"postelsesteenweg 100 antwerpse kempen"
"avenida independencia"	"avenida independencia"
"chania"	"chania"
"3 oriente 1414"	"calle sagitario 126"
"1371 paseo playas de tijuana"	"calle sagitario 126"
"11 allee des fleurs dajoncs"	"11 allee des fleurs dajoncs"
"139/34 moo 7"	"139/34 moo 7"
"tamraght"	"tamraght"
"ait bihi 2 km from taghazout village"	"tamraght"
"dizengoff 197"	"ein bokek dead sea"
"ein bokek dead sea"	"ein bokek dead sea"
"ein bokek dead sea"	"ein bokek dead sea"
"hazor haglilit"	"ein bokek dead sea"
"25 argyle road"	"25 argyle road"
"3560 ne loop 286"	"3205 loop 286 ne"
"179 ly tu trong street"	"biet thu so 2 ngo 2 hang chuoi"
"179 ly tu trong street"	"44 46 phan boi chau 44 46"
"opposite state bank of india pan dariba"	"b 67 mandir marg"
"54 gali no 7 mahakal mandir road"	"b 67 mandir marg"
"fremantle square"	"west crosscauseway"
"fremantle square"	"stackpool road"
"stackpool road"	"stackpool road"
"john fowlers holiday park lelant nr"	"stackpool road"
"4 sovetskaya 7"	"4 sovetskaya 7"
"no address"	"georgiou v"
"karoti rethimno"	"georgiou v"
"tsilivi"	"georgiou v"
"no address"	"mavrikiano 1"
"sfakia imbros"	"mavrikiano 1"
"mavrikiano 1"	"mavrikiano 1"
"no address"	"milatos"
"milatos"	"milatos"
"13 hakovshim"	"13 hakovshim"
"78 hayarkon st."	"13 hakovshim"
"crni bek 21"	"crni bek 21"
"jl. hanjawar sukanagalih cianjur"	"jalan kenari no 16 18"
"jl. raya cianjur sukabumi"	"jalan kenari no 16 18"
"jl. tentara pelajar no.49 magelang"	"jalan kenari no 16 18"
"jl. hanjawar sukanagalih cianjur"	"jl. drupadi seminyak"
"jl. drupadi seminyak"	"jl. drupadi seminyak"
"cdo international convention centre"	"cdo international convention centre"
"2537 a. santos st."	"cdo international convention centre"
"staatsstrasse 1"	"rue du bourg 49"
"rue du bourg 49"	"rue du bourg 49"
"staatsstrasse 1"	"utoquai 45"
"utoquai 45"	"utoquai 45"
"301 route de lausanne"	"utoquai 45"
"staatsstrasse 1"	"dorfstrasse 15"
"raftstrasse 6"	"dorfstrasse 15"
"jangmok myeon"	"dong myeon"
"81 27 jureurenam gil"	"dong myeon"
"sogozo cad 51/f 07410"	"avsallar incekum caddesi no72 dno72"
"alara turizm center okurcalar"	"avsallar incekum caddesi no72 dno72"
"mayakovskogo 7"	"fantanskaya str. 74/10"
"75 queens wharf rd"	"grosvenor st. and bay st."
"plaza de poniente 31 34 portal 1 1b"	"plaza de poniente 31 34 portal 1 1b"
"c/ avenida ciudad de alicante 6"	"plaza de poniente 31 34 portal 1 1b"
"cami llavador 2 bl a. pta. 4"	"plaza de poniente 31 34 portal 1 1b"
"plaza de poniente 31 34"	"plaza de poniente 31 34 portal 1 1b"
"via san vito 76"	"contra cerbaro 1"
"contra cerbaro 1"	"contra cerbaro 1"
"kergonano"	"2 bis rue marquette"
"2 bis rue marquette"	"2 bis rue marquette"
"via giovanni giolitti 425/427"	"via giovanni giolitti 425/427"
"piazza della colonnetta 8"	"via giovanni giolitti 425/427"
"87/5 m. 3 soi surin beach"	"87/5 m. 3 soi surin beach"
"85/2 moo 5 tambol ao nang"	"85/2 moo 5 tambol ao nang"
"25 de mayo y curupayty"	"25 de mayo y curupayty"
"via stradoncello 1"	"localita la serra"
"localita sos alinos"	"localita la serra"
"benciceva 46c"	"benciceva 46c"
"119/10 moo 2 t. nongbua a. muang"	"prajaksilapakom road 277/1"
"3 avenue mac mahon"	"7 rue du helder"
"690 kinosaki cho yushima"	"690 kinosaki cho yushima"
"274 kinosaki cho yushima"	"690 kinosaki cho yushima"
"station 1"	"pico de loro cove hamilo coast barangay papaya"
"2255 w. gulf dr."	"2255 w. gulf dr."
"kiwengwa"	"kiwengwa"
"nungwi village"	"kiwengwa"
"jambiani"	"kiwengwa"
"jalan melasti villa bukit karang 1"	"jalan melasti villa bukit karang 1"
"jalan dalem warung 2"	"jalan melasti villa bukit karang 1"
"plage de saint guirec ploumanach"	"cite medievale"
"53 rue faideau"	"cite medievale"
"calle 18 no 6 27"	"calle 18 no 6 27"
"talima fish sancturay"	"talima fish sancturay"
"pacifico 8421"	"talima fish sancturay"
"10 rue de la gare dorleans"	"6 rue auger"
"5 predportovii proezd 2"	"pulkovskoe shosse 14 b. 6"
"140 dinso road sao chingcha"	"3/3 soi 2 prapokkloa road"
"10/1 sukhumvit road khlong tan nuea"	"3/3 soi 2 prapokkloa road"
"140 dinso road sao chingcha"	"140 dinso road sao chingcha"
"vourvoulos"	"karterados"
"rajska 8 3"	"ul. rajska 3"
"za murami 2 10"	"ul. rajska 3"
"nordstrae 1"	"nordstrae 1"
"humshaugh"	"humshaugh"
"94 st mary street"	"humshaugh"
"nikole tesle 12"	"rijecka 20"
"rijecka 20"	"rijecka 20"
"plavnicka ulica 16a"	"rijecka 20"
"ivo andria 44"	"rijecka 20"
"57 59 ba thang hai street"	"dinh tien hoang street ninh khanh ward"
"dinh ba streetgroup 5 ong lang beach"	"dinh tien hoang street ninh khanh ward"
"obere nasensiedlung 13"	"alte bundesstrae 20"
"alte bundesstrae 20"	"alte bundesstrae 20"
"obere nasensiedlung 13"	"mahlerstrasse 3"
"mahlerstrasse 3"	"mahlerstrasse 3"
"queen street"	"8 minto street"
"rua ferreira borges 145"	"rua do comercio 32 38"
"al basilio teles no. 29/33"	"rua do comercio 32 38"
"68 rue d angouleme"	"rn 6"
"204 rue du docteur vernier"	"rn 6"
"rn 6"	"rn 6"
"jiron moquegua 284"	"calle cruz verde 390"
"fortunato chirichigno 392"	"calle cruz verde 390"
"jiron moquegua 284"	"295 c. esquilache"
"jyatha thamel"	"jyatha thamel"
"via fontana 61 95028 valverde italy"	"via salita degli olivi 16"
"amathus avenue"	"stymfalion"
"a3 sunset beach villas"	"stymfalion"
"ruska 88/8"	"divadelni nam. 43/5"
"gl. frgevej 11"	"gl. landevej 15"
"8 to tich hoan kiem"	"6d quan tran street loc tho ward"
"via del mattonato 22"	"via degli orti di trastevere 59"
"panoramica"	"via degli orti di trastevere 59"
"goncu sk."	"goncu sk."
"9029 sunset palms terrace"	"9029 sunset palms terrace"
"jl. bsd raya utama leonie l1 31fl #o"	"tower leonie 7fl #n jl. bsd raya utama"
"jl. bsd raya utama leonie l1 31fl #o"	"tower nt 16fl #41 jl. palakali"
"tower 1 floor 09 unit 22 jl. palakali"	"tower nt 16fl #41 jl. palakali"
"815 ave of the americas"	"815 ave of the americas"
"contrada mangiamuso"	"contrada mangiamuso"
"jl. karet pedurenan no. 45"	"jl. karet pedurenan no. 45"
"avenida ctm between av. 10 & av. 15"	"avenida ctm between av. 10 & av. 15"
"via giambattista vico 40"	"piazzale flaminio 9"
"via giambattista vico 40"	"via panoramica 8"
"1 zhengkai rd economy development zone"	"no 16 longting north road longting district"
"north huadu avenue"	"no 16 longting north road longting district"
"via nomentana 77"	"via agostino de pretis 77"
"via agostino de pretis 77"	"via agostino de pretis 77"
"bartici bb"	"klenovica 2"
"zvonimirova 73"	"klenovica 2"
"bartici bb"	"ulica vlaha bukovca 25"
"ulica vlaha bukovca 25"	"ulica vlaha bukovca 25"
"merkez mahallesi 122. sokak no1"	"kiris"
"kiris"	"kiris"
"aneksartisias & dimokratias steet"	"valaoritou 2"
"65 amerikis"	"valaoritou 2"
"339 sierra madre street"	"san sebastian street isarog avenue"
"san sebastian street isarog avenue"	"san sebastian street isarog avenue"
"doros village"	"8 christodoulou sozou"
"8 christodoulou sozou"	"8 christodoulou sozou"
"mokoyeti rd e"	"mokoyeti rd e"
"71 church road westlands"	"mokoyeti rd e"
"55018 00200 langata road"	"mokoyeti rd e"
"plot 60446 block 7"	"plot 60446 block 7"
"ulitsa musala"	"ulitsa musala"
"3 a hristo botev blvd"	"ulitsa musala"
"12 argyle rd."	"12 argyle rd."
"vereda el carmen predio el descanso"	"vereda el carmen predio el descanso"
"av. 40 no. 11"	"vereda el carmen predio el descanso"
"tisvildesvinget 5"	"tisvildesvinget 1"
"33575 state route 20"	"33575 state route 20"
"610 tollview dr"	"33575 state route 20"
"shajing longhua town longmen county"	"shajing longhua town longmen county"
"43 yanjiazhuang village"	"shajing longhua town longmen county"
"59 shuangshi section xinhua street"	"shajing longhua town longmen county"
"18420 spring creek dr"	"4716 new bern avenue"
"localita borgo la chiaracia snc"	"localita borgo la chiaracia snc"
"2151 tripoli court"	"2537 archfeld blvd"
"2537 archfeld blvd"	"2537 archfeld blvd"
"2520 archfeld blvd"	"2537 archfeld blvd"
"1580 tempo lane"	"2537 archfeld blvd"
"2151 tripoli court"	"2631 archfeld blvd"
"2151 tripoli court"	"meridian avenue 538"
"no.55 zhanqian road"	"no.3 aly. 5 ln. 106 sec. 3 xihai rd"
"contrada canneto"	"contrada canneto"
"via cavalieri di rodi"	"contrada canneto"
"via canneto 29"	"contrada canneto"
"155/23 24 sukhumvit soi 11"	"155/23 24 sukhumvit soi 11"
"localita anze 17"	"localita anze 17"
"12b nguyen trai street"	"12b nguyen trai street"
"route de pre la joux 1423"	"route de pre la joux 1423"
"lieu dit chemin sous le cret"	"route de pre la joux 1423"
"323 se 17th st"	"1365 peachtree st ne"
"1365 peachtree st ne"	"1365 peachtree st ne"
"1226 se 20th st"	"642 fairview road"
"3821 grandview dr"	"642 fairview road"
"via lucatelli"	"via lucatelli"
"1460 venetian blvd"	"751 christina st n"
"ileribasi mevkii pk. 116"	"kadriye mah. ataturk cad. no 104/1 serik"
"kadriye mah ataturk cad"	"kadriye mah. ataturk cad. no 104/1 serik"
"207/2 mahidol road t. chang klan"	"307/11 soi ratchaprarop 12"
"317 stefan stambolovo"	"317 stefan stambolovo"
"parc des moulins"	"6 rue des fourches quartier fourchon"
"rue gerard gadiot"	"6 rue des fourches quartier fourchon"
"parc des moulins"	"rue camille flammarion"
"place auguste pierre pont"	"rue camille flammarion"
"seilergasse 9"	"seilergasse 9"
"1175 seasons blvd"	"1175 seasons blvd"
"4105 harvest moon lane"	"1175 seasons blvd"
"aydinli mah no12"	"aydinli mahallesi nevsehir 12"
"9 chaussee jules cesar"	"1 rue des cytises"
"91 rue de brest"	"1 rue des cytises"
"ibrahim tukan st"	"al madina al monawara street"
"al madina al monawara street"	"al madina al monawara street"
"dibeen al majdal"	"al madina al monawara street"
"otto meentz strasse 32"	"zum olhafen 205"
"gezirat albairat luxoregypt"	"gezirat albairat luxoregypt"
"3 6 12 honmachi"	"honmaci chuo ku 3 6 12"
"bermiego de quiroz 42"	"bermiego de quiroz 42"
"sparkle towers al sayorah street"	"sparkle towers 2 dubai"
"oia"	"oia thiras"
"talstrae 27"	"talstrae 27"
"14 russlan st"	"13 natan hahaham"
"14 russlan st"	"hayarkon 81"
"flat e"	"21m links rd"
"carretera orient alaro"	"carrer duna 3"
"sa costa dets etics s/n"	"avenida gran canaria 14"
"marina dor 2 avenue sementer"	"avenida gran canaria 14"
"no 77 41st street"	"no. 11 daw na street"
"no.111 34th st."	"no. 11 daw na street"
"24/126 hnee pagoda rd"	"no. 11 daw na street"
"lot #10595"	"lot no. 10460 nirolhu magu"
"male city"	"lot no. 10460 nirolhu magu"
"70 moo 3 haad surin soi 4"	"70 moo 3 surin beach chergtalay"
"38/48 moo. 2 lipa noi"	"148 m.6 t.weang tai"
"148 moo 6 vieng tai"	"148 m.6 t.weang tai"
"125 sukhumvit101/1 rd. bangchak"	"25/1 soi sukhumvit 62"
"makrilies beach"	"makrilies beach"
"ismet inonu mah. 2040 sk. no9"	"avcilar merkez mah. engin sk. no6"
"cihangir mah. d 100 guney yan yol"	"avcilar merkez mah. engin sk. no6"
"ismet inonu mah. 2040 sk. no9"	"aratol bahceli mah. 157"
"aratol bahceli mah. 157"	"aratol bahceli mah. 157"
"29 route du barrage"	"route de lhorloge"
"katavolos"	"alonnisos"
"ligkiades ioannina 45444 greece"	"alonnisos"
"12597 s tamiami trail south"	"12968 sam snead hwy"
"yokusbasi mah. suluhasn cad. sonu no33"	"kumkoy irmene mah. camlik koyu mevkii b"
"yokusbasi mah. suluhasn cad. sonu no33"	"suluhasan cad sonu no 33"
"hay amezrou km 3 route mhamid"	"la vallee des gorges dades km 25"
"route imiane to napoleons hat village"	"la vallee des gorges dades km 25"
"hay amezrou km 3 route mhamid"	"sidi abderazzak khzazna"
"sidi abderazzak khzazna"	"sidi abderazzak khzazna"
"street keo chenda phume 1"	"26 old august site"
"vithei charles de gaulle"	"26 old august site"
"street keo chenda phume 1"	"street keochenda phum 1 sangkat"
"jl. raya legian"	"jl. gajah mada gajah mada 21 21"
"sitio totong brgy.talacagay"	"sitio totong brgy.talacagay"
"obala bb"	"obala bb"
"obala bb"	"obala bb"
"via muriaglio 18"	"via abbadia 1"
"via montozzi 13"	"via abbadia 1"
"via muriaglio 18"	"borgo angelo mazza 7"
"1 y kolobovskiy pereulok 11"	"1 y kolobovskiy pereulok 11 11"
"rua capitao rocha"	"r. cap. rocha 1822 centro"
"406 don juico avenue malabanias"	"406 don juico avenue malabanias"
"via salvo dacquisto 11"	"via rosario livatino 38"
"via rosario livatino 38"	"via rosario livatino 38"
"6 rue labeda"	"1 rue de longvic place wilson . 1"
"535 mossvale road"	"161 179 hood road"
"titreyengol mevkii"	"milli egemenlik cd."
"milli egemenlik cd."	"milli egemenlik cd."
"avenida de andorra 18"	"avenida de andorra 18"
"tambudki"	"tambudki road arpora baga 200"
"jasenova 19"	"jasenova 19"
"via guido rey 10"	"via guido rey 10"
"lieu dit la montagne"	"70 72 cours becquart castelbon"
"4 rue alphonse bouffard roupe"	"70 72 cours becquart castelbon"
"70 72 cours becquart castelbon"	"70 72 cours becquart castelbon"
"30 boulevard de verdun"	"30 boulevard de verdun"
"viale salinelle traversa 3"	"via bordonaro 98"
"via convento 48"	"via bordonaro 98"
"guzelcamli mah. oteller cad. no 63"	"guzelcamli mah. oteller cad. no 63"
"1220 w main street"	"713 plaza dr."
"501 gateway boulevard"	"713 plaza dr."
"1220 w main street"	"1863 w main street"
"320 greentree dr"	"1863 w main street"
"hacimemis mah. 12034 sok. no4"	"galipbey caddesi 1"
"degirmen yolu caddesi no39b"	"galipbey caddesi 1"
"andronella 6"	"andronella 6"
"sveti vid 28a"	"gospe od sniga 2"
"1709 lower water street"	"1709 lower water street"
"13475 central avenue"	"1709 lower water street"
"wronia 45"	"rakowicka 20c"
"salmack road"	"salmack road"
"8936 cuban palm road"	"2500 n. ocean blvd."
